Date,AAPL,MSFT,GOOGL,JPM,XOM,JNJ,AMZN,BRK-B
2024-02-08,36725224,31708676,78506701,44153399,66309710,61507715,65968821,60450882
2024-02-09,20445315,38165174,31092709,74466703,47883013,70011726,76540230,50733432
2024-02-12,23552442,42135236,68809547,72988223,18439540,52951282,24372504,66227657
2024-02-13,67699203,23979219,77144044,36783250,58126799,73849029,67172644,42342850
2024-02-14,24618395,61569550,74521936,32454767,33243694,67538458,55051239,61429661
2024-02-15,51566791,44107857,52685711,77316164,50855207,72190084,43106407,40030445
2024-02-16,24714177,61875246,75579490,32989956,39976072,35546116,34861546,44397653
2024-02-19,64626984,45887681,57885569,38158079,68493866,63790993,77106440,25446914
2024-02-20,24805436,30371868,28346122,39323577,48982842,19907227,17309842,37047424
2024-02-21,79839277,57371596,47029948,49051597,52632161,51494754,23835250,57085472
2024-02-22,67745813,29260995,60883048,18732529,15774426,75068218,22267784,57059282
2024-02-23,22204776,69006697,58530178,70363481,25932492,57870485,50764758,22706595
2024-02-26,34986039,21626924,50640604,39016455,17738659,57051006,38822942,66927137
2024-02-27,72789566,21045001,49919697,41884164,46939226,36664707,19399775,31884792
2024-02-28,20051646,37654140,44095955,51114822,61705736,57120337,21876403,57119006
2024-02-29,18625654,40646174,51796654,47016766,48035460,51344040,24343902,57695786
2024-03-01,15285711,49050664,40281805,41439695,16086706,57648946,38838736,68493847
2024-03-04,37055388,35411399,46623585,41201526,61600789,48358745,55989807,77168011
2024-03-05,58066429,72933890,77930864,75605261,30049502,33217193,46640377,77614156
2024-03-06,72244528,25075631,39100149,18093348,24204994,40496277,19054613,45149263
2024-03-07,32353135,46109310,24710622,73589751,56270045,77853486,74828770,28839247
2024-03-08,29689949,67960621,57231609,49532968,61027924,32388000,26539485,41397042
2024-03-11,46385867,58989759,40889895,48294467,59185442,53434364,23950975,46943030
2024-03-12,35108322,44037064,30703721,53799331,70552389,54538026,24046452,79163891
2024-03-13,24241354,69244317,35033721,32382959,65513883,66092045,20167282,76669364
2024-03-14,62513151,41592372,47468095,57683639,34806623,69636030,58475559,43214995
2024-03-15,48976813,18991818,74122897,67578576,27517801,40076830,18521188,74449384
2024-03-18,66308081,23164962,70143704,49752110,29552036,31516937,55156633,23928047
2024-03-19,61597588,69110692,62099838,67817827,23976061,41310642,70040633,41683482
2024-03-20,39999678,71372732,52331196,22147333,19599000,77681303,43036229,49652198
2024-03-21,26059860,53624553,66847186,26345743,27255135,57386132,26316001,19774787
2024-03-22,19900164,42190435,79817863,65335068,55282978,51534063,16200439,47370271
2024-03-25,24909551,15250231,43065499,72469411,76577301,53437575,33550495,56745004
2024-03-26,28952275,58004556,31635015,38247397,34465431,29808927,40323544,64956967
2024-03-27,21336356,27963083,26788510,70066980,44759910,29720542,59464498,74084641
2024-03-28,37456258,70067172,70181314,26861743,53096191,44255457,32129996,45251750
2024-03-29,32178283,35149321,68731266,29261565,58487349,29839638,40820478,54102506
2024-04-01,38871392,38518715,38502846,57956408,41791837,32552344,51927717,55141008
2024-04-02,28704180,49533367,68736277,70508015,48426366,60986950,49704485,47506455
2024-04-03,15460796,53821960,67524496,26029513,64617777,56170002,34786105,21742620
2024-04-04,56295048,57973491,51327651,69970600,66792863,72901446,52942135,22599789
2024-04-05,29503356,67461766,36642128,73200099,77888350,26150382,48273732,66177947
2024-04-08,20994376,15420993,33421389,28117852,66995222,47510343,18370186,41470508
2024-04-09,70620931,51955893,48239538,21749645,36063719,57625741,53522122,32088725
2024-04-10,54412770,34038007,24357832,48470507,43476576,29938496,35096983,67696667
2024-04-11,19989904,57189371,76487805,76127223,51203198,53906236,35763085,77764724
2024-04-12,24392609,43197654,69593373,72916969,47360984,69262860,57928492,23837528
2024-04-15,32089239,62228518,57179476,21380798,26565475,79369922,44540061,35424232
2024-04-16,26594207,48548071,45883787,26815651,57660503,74798437,59681319,54480066
2024-04-17,54824448,44550399,54100068,74986033,28088862,22935922,20966958,41540664
2024-04-18,55875015,36378534,63715743,66640044,49794937,23360334,59163499,38341132
2024-04-19,22822636,39051540,71112266,16235340,41550182,23022115,67551650,58931742
2024-04-22,44851990,69412438,37029587,23447149,60069869,58191796,63255444,71254732
2024-04-23,51732334,61984860,67545826,75826878,53083532,26350398,50947510,24881960
2024-04-24,32532327,42962573,48629236,45392785,37557321,62114946,60794884,47612132
2024-04-25,34097931,77586841,60600430,62902624,60346774,25579135,50472229,35730538
2024-04-26,34012021,17752690,34754093,26054356,64051089,64724995,53378241,70341217
2024-04-29,69636107,63482500,18789514,46376847,20116191,55550276,49310823,76075920
2024-04-30,63568493,16003510,36734323,63124750,62009632,42094769,41413860,33760502
2024-05-01,50453486,61154462,33750087,67564469,78424163,73252889,44336437,19058675
2024-05-02,68789198,32848408,16940483,64910200,68809563,50974488,51129328,19052948
2024-05-03,50104616,63366366,34689114,36133380,67050319,50268617,60024505,33401827
2024-05-06,69506130,68747121,40653159,18079676,39177167,39709383,71761825,62275957
2024-05-07,23153113,16860371,37004581,24486661,45372881,16670411,75453194,64134778
2024-05-08,51827955,27585707,39466478,34506917,16392775,33131775,34433379,76984625
2024-05-09,40254492,47603318,68840811,57569794,34335145,60849205,33948682,25342135
2024-05-10,76555093,39555728,43553775,40461039,79835023,27098297,22168200,16779763
2024-05-13,72293031,60453804,21825711,59504011,68908214,63762426,60289925,40285095
2024-05-14,60562388,66903128,16261402,35378083,34174647,29555330,48766903,67669970
2024-05-15,42090738,60353996,45714068,61207904,56585482,63742362,34672609,61869899
2024-05-16,48269285,42096697,44041075,79953891,65154181,35236849,50578681,74037787
2024-05-17,73291987,68947238,29553939,57722720,45700544,26019670,21955118,73221194
2024-05-20,47436728,45147291,27229115,60874334,44494973,75865831,17367396,21135599
2024-05-21,79999068,30860841,41532675,52150868,41239356,54364473,35646751,73071396
2024-05-22,77730418,46616374,25967690,26959322,69516220,66091552,19534075,20756635
2024-05-23,28136003,34138117,50680460,68816282,33628043,58039181,68027723,59041826
2024-05-24,34547958,47583362,68316680,37186567,44623800,37683262,52017324,24058027
2024-05-27,68102022,43355682,46084035,21805751,76207333,72410293,70055903,23852174
2024-05-28,43748123,39015441,51631627,73668132,25572251,75254294,71456400,42903119
2024-05-29,59988955,29843466,17326344,47750269,70619116,26424734,30167107,22606252
2024-05-30,55850837,34729269,60400140,74957343,48756089,40172044,23040041,68321926
2024-05-31,38623755,18291987,28886255,25367257,58090768,17991992,30513632,18922734
2024-06-03,29139308,61556351,71435455,54323969,72275264,28199051,24159210,30242562
2024-06-04,23659522,62538500,25738073,70946635,22753759,70236066,44091695,69654750
2024-06-05,64818453,72873362,49631269,39345877,57739591,67259985,26378794,30361355
2024-06-06,69441451,47880341,72778281,51438544,52038197,27710548,22900424,64315079
2024-06-07,70967937,78137594,64781286,43420358,34939111,56891820,18541478,65485464
2024-06-10,40528279,44268923,37494683,47667242,71286391,38569518,54651506,69687420
2024-06-11,44639841,30189458,26488057,28210179,60199550,25901481,75214493,64633835
2024-06-12,32811802,48424253,31125202,78850111,51689642,33640512,40830769,17592177
2024-06-13,54594934,62809902,43276823,31534820,64764077,42861756,70536252,64988386
2024-06-14,79812392,24179279,58480786,41249509,31907991,44641381,61623507,72531851
2024-06-17,41912512,27896471,50183472,56432671,51735049,52473576,15753830,73679996
2024-06-18,29319175,69594920,42577420,37329738,42570798,59097518,64621654,30794678
2024-06-19,54101526,61631235,25628172,49920960,48780838,39127112,42299368,40571796
2024-06-20,18100581,74304974,35440505,51387736,52284710,63200470,55716587,28629401
2024-06-21,51216069,20492952,44354523,73266409,61273097,44060429,47720252,40417409
2024-06-24,18672277,63236011,17916596,51027571,68033379,74069962,70564322,52207821
2024-06-25,33861720,42360182,48196609,51158359,42853272,30802950,31939414,16452397
2024-06-26,27545745,25197174,73298121,41550964,18917563,78296158,67733429,23888067
2024-06-27,25643344,25893581,45877053,52122282,36201009,67672215,30184185,68106576
2024-06-28,51575804,61980016,71517589,49972599,24844090,36778969,52466927,69320366
2024-07-01,31077579,21297042,52681868,34339070,24200952,52095197,59348134,74150959
2024-07-02,59331269,28601637,79822841,60155664,41911058,29206113,54520982,48136196
2024-07-03,76842137,19052579,78813320,58095047,24849069,44798829,28771577,22695255
2024-07-04,19854042,22200262,48402592,48969594,19031660,68560933,53429796,40262640
2024-07-05,79528007,57712605,42631757,66951532,64233998,59227652,30824086,53669110
2024-07-08,34248594,62741394,19866940,43516890,73610127,35981892,23890278,78828934
2024-07-09,63057723,43862768,35239727,43071569,28408129,44860028,50557019,36369494
2024-07-10,18830121,69215823,15384083,44387866,67005468,74868882,24615935,53646510
2024-07-11,26951552,22725166,57474638,56553749,78109059,73552050,36194813,54491408
2024-07-12,70685560,22689205,31419167,77267663,46981044,53082213,17187090,79695691
2024-07-15,28838428,75837447,54162400,44417281,79156209,46735707,54883120,46974794
2024-07-16,33130540,33386641,72101200,35661252,47174364,55935321,38819631,19521586
2024-07-17,72084656,34080923,46074455,44421137,69907102,33663996,41697277,34778657
2024-07-18,71456034,41705487,64405085,54671682,67701776,72651049,55874077,75670334
2024-07-19,51926887,66330547,42444669,59926170,76740297,19909334,24854420,61440046
2024-07-22,19268173,20462610,57609292,65816117,27023450,48234349,55729559,63025444
2024-07-23,21034722,17098729,48369021,35619856,68623156,15095856,48611604,71960369
2024-07-24,57812847,78022352,47191226,52018575,20694696,59464669,57302489,39239388
2024-07-25,79674540,39014526,34828014,36767749,23280974,23052546,59185010,51924671
2024-07-26,38787347,33598060,34313263,36043462,39462139,66124187,63487544,62316797
2024-07-29,31611127,79201676,55018575,42381041,77732523,40388192,49535473,67222260
2024-07-30,69728368,66282950,26712961,56170573,46124126,36793513,70054334,76073012
2024-07-31,19070028,72900186,51809424,75044709,76144980,69733698,18214194,58552943
2024-08-01,39728252,31465417,36574879,69972391,20067579,33516420,71460027,15332003
2024-08-02,38647205,77925345,24084970,68866702,34933946,24862008,53041635,43928346
2024-08-05,59607536,49675235,54823623,50122798,47410937,79500562,34016992,61499830
2024-08-06,47916781,41070936,79347891,24070894,74660200,71598697,34369338,24092713
2024-08-07,26260784,38917061,45479362,15684143,69331309,29062397,39307811,66123541
2024-08-08,16369277,27124055,79497276,15607648,17129708,59821177,42151683,20283711
2024-08-09,37299783,31139153,44627659,30896106,68021051,51389944,47797000,55945601
2024-08-12,38499306,47315606,68867091,77236506,64777433,65980079,75509831,76637870
2024-08-13,15749971,56142405,16932303,72343260,51659813,71251136,75874972,40302627
2024-08-14,76313915,60807900,17751821,69816383,65553394,26768165,15669462,77936060
2024-08-15,30711072,15150653,55869327,64365176,50658147,15805064,25618693,72878191
2024-08-16,61109273,29997400,46759418,56580260,36182515,47553403,58297334,21848861
2024-08-19,56776934,44623734,38303156,49952068,73463952,32051460,55009642,15094138
2024-08-20,39527188,17488144,64662128,29377180,17636594,26844410,42866083,24599430
2024-08-21,19460276,71294061,79981054,47972639,77414466,27518701,35276221,21848952
2024-08-22,56011120,36904535,15426941,24917883,38789052,50859561,30974509,42609848
2024-08-23,69407485,68815626,27262378,46198324,70228173,79802593,17699412,39589899
2024-08-26,41507881,60399577,53404656,66995717,51853680,57412132,46289096,74853314
2024-08-27,67565354,54497086,15386354,73952577,54286988,65410592,79683681,54783504
2024-08-28,71426293,60431922,43105973,48389637,31538600,59484248,71435386,20268840
2024-08-29,57428797,54394173,54060768,48692269,74142874,58928489,66297272,53676487
2024-08-30,67386024,20088539,15935709,15444842,76083904,67316188,62748505,67000854
2024-09-02,42445000,38712642,17485178,24132675,48816760,36587449,66903616,44320165
2024-09-03,32962327,37557770,63115019,42404855,78842448,22961240,33464227,34122461
2024-09-04,53516260,23774821,21379022,59050396,41490863,36890485,39649835,48138062
2024-09-05,29226224,37074556,63517969,54545274,39237745,62752570,50561860,43688457
2024-09-06,48034792,67828237,20477630,29460040,57094561,38560264,41780072,52774774
2024-09-09,39509968,48971122,21288893,65434551,19512781,24433341,46836606,35868218
2024-09-10,34170135,78938137,31328470,48970306,16876213,42029442,21630293,45006648
2024-09-11,16500948,41329775,76974221,64058009,69521846,56785230,37770755,61471973
2024-09-12,21327090,17996244,67417117,19975279,42797690,67056579,18964847,47177294
2024-09-13,35885050,61289461,27054240,75328106,47251216,19464165,76537345,22800989
2024-09-16,46834022,41043575,43688172,59905946,17546946,33035731,41536591,61719405
2024-09-17,67740278,20359462,33123581,25318435,27247905,56105008,65519604,63842175
2024-09-18,78769640,22838941,49690510,35839391,36088295,36559830,59357247,72724313
2024-09-19,75315174,41088250,23875206,34448960,24412220,17281892,51515319,71483186
2024-09-20,54391628,79730439,27932366,67232248,49321345,30780285,61614007,31927852
2024-09-23,30226559,66009714,64090547,60409460,66484065,49370414,21123477,70522125
2024-09-24,78388426,50432211,71394473,39097013,25406873,70005319,64383402,25372802
2024-09-25,73426861,50179631,49087469,68837967,61628190,55411044,70929152,71655907
2024-09-26,51257426,16801951,77552127,16612850,25864648,24535223,65506446,68179481
2024-09-27,71251274,23441557,74305189,27919151,76028701,18323180,22374655,24290748
2024-09-30,42870540,78378490,23602541,74860426,38849043,22738976,69114883,78044557
2024-10-01,47434302,42358534,45461879,32127641,19203028,60383712,24691582,20871006
2024-10-02,54112237,43720008,41167544,56484903,58389916,66915398,20457469,35375501
2024-10-03,53456876,24397868,63382891,21102910,16738746,35395774,19841681,65093049
2024-10-04,31969728,23228736,75868170,56709110,61128920,35123925,43623696,44422887
2024-10-07,78876263,32566364,63191644,75796160,53748517,29858372,70908166,70680841
2024-10-08,62718418,47653502,76405918,76642585,66200377,47493070,17570609,43125896
2024-10-09,35491595,31495815,32204925,15502939,41077355,67199188,16766963,30060013
2024-10-10,46175239,40118007,57198579,24610804,60167640,58104381,38783027,30927783
2024-10-11,20845447,41681333,39129461,44501881,33764168,17066776,72789897,52540458
2024-10-14,78105980,24941699,47078935,71761160,18093606,41094391,76785982,42652265
2024-10-15,61847988,73704250,47482616,46615931,55440509,16333809,63587328,28964131
2024-10-16,50103852,72340290,16750866,48383098,70250155,69975110,23230529,44962659
2024-10-17,75796171,69152949,43470337,42497323,74998008,35892277,55436400,40024459
2024-10-18,26737532,59112108,52331605,48216149,20769764,39036729,38618325,75487345
2024-10-21,68677295,44033063,38010323,60509383,50406607,70083825,43341215,66524156
2024-10-22,63491820,16308166,25190880,17783993,33962212,18086395,55828828,52173159
2024-10-23,23312934,76589786,70607111,78964080,43035403,76531772,40269200,46540226
2024-10-24,18900379,42260928,53401816,19812585,38158423,66630546,66987787,36614161
2024-10-25,52358841,43886746,44342253,34145626,41344217,36222003,75678493,20260550
2024-10-28,26353540,77652879,71703048,32603494,58462163,27585350,76273835,26619102
2024-10-29,21722055,37969573,76888353,24127634,62790728,38423911,57085021,32736000
2024-10-30,30056024,58066310,31431928,70831333,73778582,40582252,62771091,24526878
2024-10-31,63968538,51065451,42200854,41509140,43913510,37725818,17372009,48484799
2024-11-01,24035949,45215254,25339460,42891351,65854940,28048305,38212358,29104127
2024-11-04,33298198,66662376,47525366,28575703,62852062,62333975,32278057,60779189
2024-11-05,77049949,49583674,53789180,30473403,49776082,57743498,38953201,48080908
2024-11-06,47672748,50722058,23400728,44615163,37762643,66762536,31797950,29533084
2024-11-07,21281646,35485417,49178567,37179282,48578454,50440438,66796325,70860482
2024-11-08,69330070,23738676,19817167,39928689,61221802,22857983,22935942,63344156
2024-11-11,54980720,62447968,56285877,15346990,21175002,57916288,69079931,37259490
2024-11-12,58144878,22283377,61682092,67216897,65479965,47300725,60043824,39994574
2024-11-13,67496211,62966782,55385139,52391245,35531028,67479839,23795165,65770452
2024-11-14,78200081,22017955,37883644,61942772,44763371,76522599,74283979,76619773
2024-11-15,43751505,62732712,42219726,58390879,79370338,56372852,78976112,62084882
2024-11-18,36958593,62240890,36523136,40139305,62820912,49244395,20189677,62450011
2024-11-19,53835523,60367678,38939733,28922399,15396742,36966782,53147242,59846339
2024-11-20,52962717,51292816,42387010,39395739,70273109,30665281,27104436,54352556
2024-11-21,29945952,48386210,37565989,48054246,58298121,73302414,74688288,74987084
2024-11-22,28363838,65736559,29528821,33354343,22863550,55730772,69453450,36576654
2024-11-25,42550115,17508164,43487437,30050793,35907606,16033687,33724065,76560754
2024-11-26,56566801,68650991,39294691,28698926,48330574,38474993,28294671,49357167
2024-11-27,75815844,21174943,21923985,22436391,34952477,51931280,58433269,60726374
2024-11-28,65036370,60586434,74554286,76241164,62417953,46786606,47726050,32587679
2024-11-29,26044590,41902899,61329192,68083339,45558092,23965043,57263091,78533634
2024-12-02,69536603,66500718,25740049,71068615,66519995,78691251,29801056,40253213
2024-12-03,26633575,65042301,37878786,52169102,17832003,48105544,57811348,54208505
2024-12-04,20059667,64816162,26313161,67885785,68080529,63805218,23830547,61442195
2024-12-05,56645168,61080115,23032304,21987659,46292215,49629523,42036487,35330625
2024-12-06,51540128,15171277,50821030,48582122,16035670,72892050,29925234,69863857
2024-12-09,73474827,78406526,67107886,72150386,40266784,37602385,45333465,75268056
2024-12-10,23826233,25782063,23451392,28735021,37602849,17068051,47717024,72399306
2024-12-11,51855538,55905980,47424666,18213274,54993633,34588125,75054973,65479360
2024-12-12,62336078,16361212,36904952,20643473,68762915,30614528,27649788,53042415
2024-12-13,33149286,30495582,78984410,57283756,16152738,31100375,58626137,22867311
2024-12-16,42596545,20880926,20897162,19745059,49733712,41438615,46055652,58664777
2024-12-17,67925374,33380560,28403760,74491134,39272027,29630830,77023069,72237072
2024-12-18,38498524,46640443,55063108,65987056,23866573,21075090,55927326,46727389
2024-12-19,44184104,43439575,19910662,42431026,75893345,64969373,75345568,42669922
2024-12-20,40018569,76189747,25848338,31237722,26139695,61627417,73152714,63264049
2024-12-23,25930625,28810326,44603896,23902280,53393674,79583273,70567284,72004050
2024-12-24,71002354,26310929,67326775,66330726,27975800,15889515,53187560,20775469
2024-12-25,36227468,21562865,22776604,19030272,28325004,22774203,73542724,34920308
2024-12-26,58513097,55484341,25129678,37617798,67092000,38278309,29798913,76098488
2024-12-27,24249677,63878285,24897442,30559641,64112440,72510812,64134988,44598753
2024-12-30,62657169,73445297,48343598,15704582,72811510,68796428,45580670,45922015
2024-12-31,74576882,16381710,16035108,21863859,56485761,16505859,61091473,25106699
